track_id,album_name,album_id,album_release_date,album_total_tracks,artist_name,artist_id,track_duration,track_name,explicit,track_popularity,id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,acousticness,liveness,valence,tempo,time_signature,genre_name,country
2UQPLmYjjIHbmiCghuPGi5,Immerse,6ry5phJIYwOfcPcdTtuL3S,2018-03-26,8,Exit Safe Mode,4C6ODHJn2X9tHSY1TFFxbT,271000,White,0,0,2UQPLmYjjIHbmiCghuPGi5,0.171,0.681,5,-11.292,0,0.051,0.946,0.206,0.133,0.0386,81.216,4,Estonian Electronic,Estonia
1GmIlN8URkjZxtV99zKlBk,"Selamat Pagi, Dunia!",6O4DUdeq5zCALFTlHGcaNx,2003-04-24,10,Glenn Fredly,4rUYk0fV0Z4pOtwVbEAyK9,235280,Sekali Ini Saja,0,61,1GmIlN8URkjZxtV99zKlBk,0.526,0.404,0,-9.34,1,0.0287,3.81e-06,0.201,0.239,0.162,124.103,4,"Indonesian Jazz,Indonesian Pop",Indonesia
7q3qX7Ees3FZtRFJXWgPZs,Scream If You Wanna Go Faster,2sgOJkKcXuxEqXW26W3sQf,2001-05-14,12,Geri Halliwell,5orH1OWgjAYUX8sZ5gihTv,254640,It's Raining Men,0,59,7q3qX7Ees3FZtRFJXWgPZs,0.637,0.929,5,-6.03,0,0.0447,0.00796,0.063,0.318,0.604,136.482,4,"Bubblegum Dance,Dance Pop,Europop",
4RNhoPfUkPwaima2ykIWqs,Smack Dab,09JMcUs4HtLTx4ne3jdbA6,2007-03-12,11,Smack Dab,5fYDCYdssHAghqVnMRlK8K,177840,Smack Dab Attack,0,0,4RNhoPfUkPwaima2ykIWqs,0.287,0.74,9,-5.307,1,0.0563,0.92,0.00291,0.0804,0.363,97.512,4,Paisley Underground,United States
4AmI5i8Hjo9obvhUFvupHy,GHIBLI meets JAZZ ~Beautiful Songs~,3qKlFHzgxQqlK5iSeGyLAQ,2014-01-01,16,Kazumi Tateishi Trio,0lrEYsRTl6UNtTagWmJAqZ,194226,Uminomierumachi,0,10,4AmI5i8Hjo9obvhUFvupHy,0.543,0.292,8,-12.91,1,0.0339,0.914,0.798,0.209,0.63,102.864,4,Japanese Instrumental,Japan
2zBBRKjQOtRrI2jOJhNIUZ,Baatein,0PWJbLoxJgSUcqN6YF8t23,2020-09-10,1,Loopalooper,0CZ4QoSlNJqJRlTIeze4h8,324000,Baatein,0,3,2zBBRKjQOtRrI2jOJhNIUZ,0.378,0.179,2,-13.375,1,0.033,0.000395,0.809,0.107,0.103,120.406,3,New Delhi Indie,India
34ZFABgylIC3oclYWKQpoS,Dime Que Me Quieres,7pRQ1LF9EjLqeW98j0pVvg,2020-10-02,1,Barroso,3Uflioj3E0OPRjWbW2QZMb,223384,Dime Que Me Quieres,0,50,34ZFABgylIC3oclYWKQpoS,0.784,0.628,9,-8.305,0,0.0475,0.0,0.394,0.0986,0.547,129.979,4,"Flamenco Urbano,Pop Flamenco",Spain
0kYDcESi1ivb8eltLW02iK,Voodoo Child (Slight Return),0X01TYzrBXmazlXA5Hbm6V,2020-08-10,1,Lachy Doley,5ep1j3SaxtyVV4lLHHkjfI,272875,Voodoo Child (Slight Return),0,26,0kYDcESi1ivb8eltLW02iK,0.324,0.764,1,-5.093,1,0.0688,0.0515,0.0103,0.179,0.542,175.881,4,Australian Blues,Australia
3kaDFk6RrSFzuBe1sTR5eD,Binaural Beats Golden Sine 295.8 Hz (Fat Cells-metaphysics),3QTiiPiccqC3MuRjzhztww,2018-11-12,6,Binaural Beats & Isochronic Tones,1FObZ8ALpHDD5KayB4e2Wz,600058,Binaural Beats Golden Sine 295.8 Hz (Fat Cells-metaphysics) 04,0,8,3kaDFk6RrSFzuBe1sTR5eD,0.294,0.972,11,-26.206,0,0.054,0.993,0.898,0.928,0.0187,96.119,4,Brain Waves,
5lj7T6ZcTrY32uOc5PcwUs,Stagnation and Woe,5XNMigdtLmSfdDDUI8FwbZ,2006-02-28,7,Recyclone & soso,5keo03PLBMxSB4UjeNGcUw,230706,Gearbox Therapy,0,1,5lj7T6ZcTrY32uOc5PcwUs,0.484,0.476,7,-11.414,0,0.0789,0.0,0.585,0.122,0.387,134.397,4,Outer Hip Hop,
6RT2boG8dbLXpgnSXQx1LY,Unbreakable,6kBL1aDG9vrc4pFhgcqMSJ,2019-04-26,12,New Years Day,7IEyUxk8jyEVz9Zm9H8bfg,214493,Come For Me,1,48,6RT2boG8dbLXpgnSXQx1LY,0.403,0.96,4,-2.708,0,0.0996,0.0268,4.99e-05,0.155,0.541,184.266,4,"Candy Pop,Pixie,Pop Emo,Slayer",
4yewLHQgnOw0tC8aEjqNA9,"Dansefoten Tradisjonsdans I Buskerud - Gammaldans, 2",6JI2kXL5KBtTPfIK060bpR,1998-03-10,25,Sigdal Spellemannslag,3TiFpuLiLSkROSslsOUsii,157560,Reinlender (Etter Erik Evju),0,0,4yewLHQgnOw0tC8aEjqNA9,0.425,0.293,5,-12.607,0,0.0435,0.108,0.983,0.0596,0.65,78.021,4,Hardingfele,Norway
0ngTjXBmYd3cTeZEIwwipi,"Côcos, Emboladas e Repentes",0fFh3WJScqb3KWd4OCpl80,2006-05-08,16,Passarinho de Alagoas e Zé Nilton de Aracajú,3epGRyxS9ZTUhssB1ZKZZ7,194546,"Vou Contar, Vou Contar",0,0,0ngTjXBmYd3cTeZEIwwipi,0.764,0.842,7,-3.4,1,0.276,0.0,0.512,0.102,0.971,98.39,4,Coco,
0ZQ6i05lwzdfwJ9hMLpgDz,Michael Pisaro: A mist is a collection of points,6Tv5pOO2oLnjPYu1pld4jo,2015-10-09,3,Michael Pisaro,3nvY4EGMTXc3TM6m7oKaRb,1314760,A mist is a collection of points: Part II,0,2,0ZQ6i05lwzdfwJ9hMLpgDz,0.407,2.56e-05,7,-30.045,1,0.311,0.953,0.993,0.106,0.834,66.99,4,Wandelweiser,Germany
5km93OzZ43nM1tw0WW2VW1,Titanium Hits,79iJhUhTp0TFedJ82DKl8L,2019-02-18,36,Lenny Bruce,6aFRZPVhksTpz1GonWgEJ5,206286,King Kong Routine (Original Mix),0,3,5km93OzZ43nM1tw0WW2VW1,0.588,0.252,8,-14.942,1,0.634,0.0,0.974,0.171,0.561,80.2,4,Comedy,
2YieN9r1EXqKU6QA29s1Bp,III.0,1E2wZVh8rJ6pJTWBxPx6hI,2016-10-22,6,Kitshickers,3djecXG3Aa8qOi2Su65sha,385560,Rise,0,0,2YieN9r1EXqKU6QA29s1Bp,0.275,0.381,0,-9.265,0,0.0343,0.845,0.00251,0.107,0.0537,160.03,5,Luxembourgian Metal,Luxembourg
2s5OZKjzeKPCDgZ4iovtxx,Si Quieres Volver,7AUnwI0dfMwnpLVjl14eRq,2019-06-21,1,Lylo D.,1CWscYBqJSg7RJCcjwBGAl,223186,Si Quieres Volver,0,1,2s5OZKjzeKPCDgZ4iovtxx,0.82,0.706,11,-5.793,0,0.0331,6.84e-05,0.076,0.152,0.427,132.002,4,Rap Paraguayo,Paraguay
6UffEIGHPy0C9CDO0F2U35,Lavi di,0MLWj0QoqvXd1pxeLfHlu7,2001,9,Izly,5BMoDkrlKKBO5HC2wJtwFG,333400,Lè'm retounen,0,2,6UffEIGHPy0C9CDO0F2U35,0.785,0.713,8,-7.712,1,0.0608,0.00131,0.41,0.269,0.917,106.926,4,"Kompa,Twoubadou",Haiti
1MvLmHeLkaNgUScgbUVnWJ,Breathing,1bgPsKJwqED6DoNaZNdM42,2019-11-22,13,Ben Böhmer,5tDjiBYUsTqzd0RkTZxK7u,222605,Breathing,0,59,1MvLmHeLkaNgUScgbUVnWJ,0.598,0.561,11,-11.421,0,0.0511,0.557,0.0229,0.109,0.0385,182.988,3,Progressive House,
3me7fQdjgO8NHscb3xPaBa,Persona,3ZOt77e63uMgJXU7xcFpqu,2020-03-27,17,Marracash,5AZuEF0feCXMkUCwQiQlW7,200214,BRAVI A CADERE - I polmoni,1,63,3me7fQdjgO8NHscb3xPaBa,0.608,0.693,5,-5.676,0,0.103,0.0,0.163,0.104,0.276,95.005,4,"Italian Hip Hop,Italian Pop,Italian Underground Hip Hop,Rap Napoletano",Italy
2u9es0D0L6scM5l8nI30zk,Chinese Opera: Songs and Music,45y07uRkd0VChzEHSzSrQX,1960-01-01,11,Wong Yuk-ping,2foSIE8SRD9hsHwIZXloq8,318906,Foh mong fan kung sap-sei nin,0,0,2u9es0D0L6scM5l8nI30zk,0.401,0.246,5,-14.005,1,0.0403,0.00587,0.976,0.0997,0.745,122.153,3,Cantonese Traditional,China
5VZCm9OEAxevtOcjEaDkoh,Little Wing,2exlQzz0lEWLXCKLTNaVqS,2001-01-01,15,Ottmar Liebert + Luna Negra XL,5fmyVtmuBaHuvFwRzADKQk,288466,Little Wing,0,1,5VZCm9OEAxevtOcjEaDkoh,0.725,0.23,4,-16.505,0,0.0377,0.923,0.848,0.112,0.48,120.055,4,Rumba,
4FvfLdQyut66raWhaKM0v3,丘丘合唱團(I) 就在今夜,4WL8LNCYarWmy8MzVGbQ3W,1982-01-01,10,丘丘合唱團,2J8Zd4GRGZR6GdINN1AUMg,188893,就在今夜,0,6,4FvfLdQyut66raWhaKM0v3,0.685,0.887,2,-3.592,1,0.0637,0.0,0.172,0.124,0.723,134.611,4,Taiwan Campus Folk,"Taiwan, Province of China"
7IMwEtpAiJanqF6vQteZN2,Good Intentions,0jk3nAmtiIfwLU4CvDDMaS,2020-05-08,18,NAV,7rkW85dBwwrJtlHRDkJDAC,161319,Turks (with Gunna & ft. Travis Scott),1,69,7IMwEtpAiJanqF6vQteZN2,0.894,0.618,7,-4.356,0,0.129,0.0,0.0808,0.558,0.379,119.1,4,"Melodic Rap,Pop Rap,Rap,Toronto Rap,Trap",Canada
1ujcsNj4iOkIxW6jDnEkac,Stowarzyszenie umarłych raperów,6Hk48iOscPTo8z3G4XPbd5,2019-04-12,12,Przyłu & VBS,6aPEyMZuXhmttrMUkmHh3o,245984,Sumienie,0,31,1ujcsNj4iOkIxW6jDnEkac,0.575,0.657,8,-9.534,1,0.141,0.0,0.198,0.158,0.272,158.763,4,Smutny Rap,
7lWUdNkNr0XXJFKWJ6N4Gn,Sphiring,29gVFVOjfDwsiPZPv5SA1y,2011-01-12,1,Lamajie,2G2GTUIL0i1v5Feqc7lcHp,497142,Sphiring,0,0,7lWUdNkNr0XXJFKWJ6N4Gn,0.478,0.924,5,-5.531,0,0.0407,0.7,0.00195,0.372,0.183,139.995,4,Glitter Trance,
5uUK7KVEr1XEqVW98vB7e6,Slave Destroyed,0K7oTsZ51njP2hq7RV8ptg,2017-01-20,6,Sect Pig,5aUgx81be8GMKjnJQXBsFE,167480,Master Revealed,1,2,5uUK7KVEr1XEqVW98vB7e6,0.201,0.962,4,-7.49,0,0.349,0.792,0.00906,0.583,0.0315,142.936,5,War Metal,
169cf0ZoN4OeZC2jx7ApDT,Neden Bu Kadar Ciddi?,4ciJBZU8gQsRsiNS26YFlX,2020-12-18,1,Ohash,1dGA9uX28qcaFQOvXZno42,139220,Neden Bu Kadar Ciddi?,0,49,169cf0ZoN4OeZC2jx7ApDT,0.716,0.733,2,-7.278,1,0.046,0.0,0.0556,0.102,0.708,131.965,4,"Turkish Hip Hop,Turkish Trap,Turkish Trap Pop",Turkey
75vKkm3kSSBDpXtgsrTpfF,Solitude EP,27UQ1hKgEmSxF9FroPEH57,2017-05-09,6,Tontario,3xsaixRLT6xSUDjtLehSyj,466229,Passing - Extended Mix,0,16,75vKkm3kSSBDpXtgsrTpfF,0.763,0.494,9,-11.532,1,0.0688,0.836,0.0145,0.326,0.177,122.008,4,Finnish EDM,Finland
5D30yNI3b0HAuaBWAGOImI,A Perry Como Christmas,6kwOEj6diw9tUSbhgIVeBP,2001-05-21,22,Perry Como,5v8jlSmAQfrkTjAlpUfWtu,290760,"Medley: Caroling, Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night",0,64,5D30yNI3b0HAuaBWAGOImI,0.143,0.134,5,-17.292,1,0.0324,0.00144,0.952,0.208,0.107,85.992,3,Christmas,
3tifcWYCtTJW1V64sxOXoB,美好的一天,1jO3GRQNvQuTXIAb8NT61R,2009-12-01,11,教練樂團,208am05pKxHRtHKc6Nhykr,358213,悲傷玫瑰,0,2,3tifcWYCtTJW1V64sxOXoB,0.676,0.473,2,-7.441,0,0.0808,0.0,0.239,0.103,0.73,177.975,4,Taiwan Rock,"Taiwan, Province of China"
1SSi4bp2PtKbZkmvALYKWM,Everybody's Got To Be Somewhere,2ONvUmPKiUGQ9DDQ2ObWz0,2006-01-01,10,Gregg Swann,1LgxY0eYHDAs24fblMkVvY,213293,The Truth Hurts,0,0,1SSi4bp2PtKbZkmvALYKWM,0.657,0.793,4,-5.34,1,0.0307,0.00396,0.227,0.118,0.736,107.963,4,Hard Chime,
2MvmMrvqau2gzQCOkYhQOP,Veinte Anios No Es Nada,4OhPKF7hHiQFWU0XRjnQ3N,2016-04-08,14,Tota Blues,4fxml8xS25CmbFHwCwyslY,183133,The Creeper Returns,0,2,2MvmMrvqau2gzQCOkYhQOP,0.423,0.304,11,-7.024,0,0.0332,0.62,0.525,0.129,0.309,185.236,4,Spanish Blues,Spain
0oawbgP9EFWcwA7YtvAT3k,Supersymmetry,505oJi0rgROTICaUeEQxrZ,2021-01-25,1,Ivivarelus,0mCY3L1Stg5NM210yp7bQV,183642,Supersymmetry,0,1,0oawbgP9EFWcwA7YtvAT3k,0.625,0.731,0,-4.704,0,0.037,0.0809,0.169,0.236,0.541,139.987,5,"Ukraine,Ukraine - Current",Ukraine
3r0JeqUYzVmHkCh7qVeqo4,Sacbe: Sacbe (Complete),3LhbAvlKoxmYCbagKUajAP,2007-01-01,47,Arturo Cipriano,5MagvaL80lMCb6ZTiNHW0u,378906,Page,0,2,3r0JeqUYzVmHkCh7qVeqo4,0.384,0.265,7,-15.347,1,0.0285,0.793,0.594,0.117,0.0658,68.851,4,Jazz Mexicano,Mexico
1sphiFFp9zrlSLmpFhywRV,Juste Comme Ça,2fMnPZsQORaYp7SCPNAw03,2011,12,Mickael Miro,0VtUo7KpkeFx3zwTmSwNQl,205973,L'horloge tourne,0,47,1sphiFFp9zrlSLmpFhywRV,0.658,0.664,0,-5.715,0,0.0289,0.0,0.61,0.0957,0.45,116.017,4,French Pop,France
0b5hzSfolUe7vwpxjACaZN,FEELINGS NO MORE,7BOd3n6ndmeIvDoCfVbaXB,2021-01-24,1,Emre Halilov,1niiflnYsHMxJW1gF5LStn,163701,FEELINGS NO MORE,0,4,0b5hzSfolUe7vwpxjACaZN,0.757,0.404,0,-11.675,0,0.0312,0.000288,0.786,0.189,0.26,129.926,4,"Bulgaria,Bulgaria - Emerging",Bulgaria
7byTczCOYmv92jYDF3AklL,Setedezasete,4rDFhFLOY4uf1XlIzxpViW,2017-04-17,12,O Sonoro Maxín,699LOo1dutNqtS6hew1BL8,227600,Se ti quixeses,0,8,7byTczCOYmv92jYDF3AklL,0.642,0.723,0,-4.461,1,0.0492,2.65e-05,0.172,0.0318,0.78,159.875,4,"Galego,Galician Rock",Spain
0RrEGDZFGLYR27ZKfKIMtN,Los Normales - EP,33WovD2OPhzCMXqsT9VvEC,2015-12-23,6,Sin Remedio,5jLhxR9qgtCZ0fbdk79A1U,216437,Ya No Hay Temor,0,2,0RrEGDZFGLYR27ZKfKIMtN,0.358,0.918,11,-5.075,0,0.118,0.204,0.121,0.676,0.393,183.915,4,"Chilean Hardcore,Punk Melódico Chileno",Chile
5l8rt0jcEe2vu1a9dahz7K,DEEvsEVERYBODY!,24cswMZu6Mv2etYaYij0cE,2019-09-27,15,Deetranada,2wZt8FDVui01y98mChSK0t,154435,WOAH!,1,26,5l8rt0jcEe2vu1a9dahz7K,0.835,0.622,1,-5.398,1,0.39,0.0,0.109,0.126,0.375,142.917,4,"Baltimore Indie,Trap Queen",United States
0M4nJl3W3vGCfESqeDglBW,Potemkin,41Ffz13K3x7NuusEBS4lNK,2006-09-12,13,Potemkin,5oUgM20eA2cbBWqGcit3xk,318773,Gauza Txikiak,1,4,0M4nJl3W3vGCfESqeDglBW,0.368,0.802,5,-5.109,0,0.0415,0.0215,0.0115,0.117,0.155,162.028,3,Euskal Rock,Spain
0HaAaGeMnAWL5TpgI57mE0,Homework (feat. Nine Below Zero),7g23W04UiHTxGkr8ztFr5A,2020-07-10,1,Superdownhome,37R8S99MpAdEVk0LCFTt1S,200506,Homework (feat. Nine Below Zero),0,16,0HaAaGeMnAWL5TpgI57mE0,0.491,0.765,4,-11.016,0,0.0564,0.00291,0.000856,0.138,0.693,134.031,4,Italian Blues,Italy
57OWNdjzkpKiUbWTs6bf2f,My Family - Songs in Hebrew for Children & Toddlers,0XeMk3Ya3FfUSqZyDKhB5r,2003-07-01,14,Ohad Segev,0oA1xUTTOFEXnOfkgJVLEQ,178827,My Daddy,0,1,57OWNdjzkpKiUbWTs6bf2f,0.642,0.446,5,-8.124,1,0.0298,0.0,0.408,0.0778,0.758,160.105,3,Muzika L'Yeladim,Israel
5dWxd379bV9qz0PFz9eVga,Cloud Machine,7b2KPeoiMAyIDOaCz4A45O,2015-05-15,13,Small Time Napoleon,0mNtsUTeDK3Tnewy9tuD2b,543826,Me and Mary Magdalene,0,2,5dWxd379bV9qz0PFz9eVga,0.491,0.338,11,-9.418,0,0.0486,0.00387,0.0897,0.153,0.226,112.571,3,Louisville Indie,United States
2hs5R44sdnAN4KkxfMivae,"Film Music of Hans Zimmer, Vol. 1",1r9RnyzYGCFUBBR3CprrAf,2007-05-28,23,Mark Ayres,51Joo99K8H2eBY3gKJou3J,281720,"Main Title (From ""Days of Thunder"")",0,11,2hs5R44sdnAN4KkxfMivae,0.412,0.548,0,-11.284,1,0.0321,0.415,0.127,0.0931,0.075,132.041,4,Theme,
5kD0VfcJD36PFcvFolelQ8,Confía En El Señor,4vIjLOSFK0dVi3n65ASsjn,1996,8,Francisco Orantes,7glAmfFJ7UecnLwNApqKGE,364186,Necesito De Ti,0,31,5kD0VfcJD36PFcvFolelQ8,0.408,0.364,9,-9.373,1,0.0281,0.000943,0.169,0.11,0.511,204.201,4,Mariachi Cristiano,Mexico
5IRtAlwVLGvqhb9v1QTzOM,Intensamente,0ZzA83TPhMZPJbER2Ipqjc,2003-07-21,19,Ace,23yq6Jr4TRstJpoqQuTlYo,260133,Côr de laranja,0,14,5IRtAlwVLGvqhb9v1QTzOM,0.73,0.735,1,-5.604,1,0.151,0.0,0.0553,0.271,0.74,105.067,4,Rap Portuense,Portugal
7dox9B92nanss0YuviceR9,Centipede (Expanded Edition),6C6oHGqPx7vey5ZD2XHFl9,1984-10-10,15,Rebbie Jackson,4FRnFYyWy6yzCXQySCsOfb,270626,Centipede,0,32,7dox9B92nanss0YuviceR9,0.539,0.657,11,-8.485,1,0.0586,0.000328,0.0793,0.183,0.658,117.137,4,Urban Contemporary,
2SNLGMJpREPlru4n6Uxdfw,Don't Remember - Can't Forget,2wmyiWw2nzzGcMm9DVVnll,2020-02-14,8,Alexander Pettersen,4Ev2DKRjqVTWf8QAI7WMF6,419189,Emilia,0,0,2SNLGMJpREPlru4n6Uxdfw,0.53,0.357,10,-12.863,1,0.0332,0.00309,0.0063,0.138,0.372,148.041,4,Trondheim Indie,Norway
1sqA0Ft8hBypiHc2MpKf7F,Jhon Film,0iHUoCdrNhqSaBwQ2f8tEI,2020-08-06,10,John Filme,4Pu9Pgbr2hnTMIi83yvvd1,490196,Jhova,0,2,1sqA0Ft8hBypiHc2MpKf7F,0.293,0.315,1,-15.167,1,0.0346,0.832,0.0441,0.109,0.0472,156.633,4,Brazilian Stoner Rock,Brazil
5EV3CzWYxEWYoshwUlfypB,Athlet,3qQLcgsJl7Tw9SMMXHs1vy,2020-12-11,3,Faroon,697ZbUKLJSEWWhtayAGxBY,195332,Athlet,1,51,5EV3CzWYxEWYoshwUlfypB,0.774,0.433,4,-8.815,1,0.331,0.0,0.471,0.145,0.639,138.127,4,"German Hip Hop,German Trap,German Underground Rap",Germany
4I0ZESeStNIwPD46BVTvLJ,Core Ball,4fQ8OszXe0BZmq3dEXkEtF,2010-02-12,12,Core Ball,55lyUGd7FAQh7fTn9J7tyw,132040,Identified,0,0,4I0ZESeStNIwPD46BVTvLJ,0.282,0.952,4,-5.661,1,0.13,0.00139,6.92e-06,0.142,0.406,184.068,4,Polish Hardcore,Poland
1gM43PQRjq6ZCswWNBaN3t,O Retorno de Mary Poppins (Trilha Sonora Original do Filme),1x21prBcMpzgimsSl3rKxf,2018-12-07,28,Bruna Guerin,6AlCcw8VWs4dHOfKjxmmin,223893,Algum Lugar,0,11,1gM43PQRjq6ZCswWNBaN3t,0.286,0.0639,9,-21.816,1,0.0433,7.22e-06,0.95,0.0942,0.173,129.43,1,Disney Português Brasil,Brazil
6ojTIhCMNFo6PZzXrVX6wI,J J Benitez Gang,1YWoYlMMDXQl9XLHTCz4Lc,2015,1,Endikah,2Gay5tHFRxAUKY7R1FdwTz,203103,J J Benitez Gang,0,15,6ojTIhCMNFo6PZzXrVX6wI,0.617,0.844,11,-6.952,1,0.348,7.54e-05,0.665,0.074,0.714,92.563,4,Rap Underground Español,Spain
6ljDmtgNyRAumEqbKDLOLj,Enough to Be Proud,0BhJN8Iy7IqLZkX7XOzWUC,2015-03-12,11,CW Ayon,6w7Dn2GexHrv8h1xpkKL2K,262440,After While,0,7,6ljDmtgNyRAumEqbKDLOLj,0.742,0.682,11,-9.809,1,0.033,0.0154,0.409,0.27,0.682,113.238,4,Modern Blues Rock,
616RdqpGZeGYaGkKFOuneJ,Death Blow,4MdKuOxiKXT5703ylX0A8v,2016-03-25,11,Whatever It Takes,3ZyeI6Jh6KBUdT38Y4wz2J,156194,Death Blow,1,3,616RdqpGZeGYaGkKFOuneJ,0.267,0.896,2,-4.905,1,0.0886,0.000117,0.000162,0.448,0.213,114.011,4,H8000,Belgium
5WBzgu8XjZkCgduYsY8c0O,Guuggen-Power Best Of (20 Guuggenmusigen Live),50KFSIjwVF3syZ5arccsyZ,2020-01-06,20,Chyybääderli Guggä Altdorf,1PVr5aBVMUeSmzi6bzdATu,146626,(Sh)it Happens - Live,0,10,5WBzgu8XjZkCgduYsY8c0O,0.354,0.998,10,-3.521,1,0.325,0.927,0.255,0.983,0.0653,119.295,4,Guggenmusik,Switzerland
5vNpnzeMzjsuUioBdZpg0x,XSLP,3jq13pWfdppjCHoYBSbx6e,2005-03-05,15,UMC/UW,2cDYHHOKJx1OQGxpYpYNdy,234400,H2,0,1,5vNpnzeMzjsuUioBdZpg0x,0.831,0.835,11,-4.547,0,0.176,0.0,0.0943,0.119,0.759,93.978,4,K-Rap,"Korea, Republic of"
3xIJez9yvZMxGndA1sRGyH,Before You Came Along,0goDMQzQgAfJRXOpGDHTkA,2004-02-02,5,Fairlight Children,1KEbyFN1vKHrs7iR75uuVS,163866,Before You Came Along - Radio Edit,0,15,3xIJez9yvZMxGndA1sRGyH,0.649,0.796,9,-6.378,0,0.028,0.00103,0.000726,0.173,0.5,130.017,4,"Futurepop,Neo-Synthpop",
5vBQVrXnfkp7czAj3Y2pnI,Hózhó,5YzDlp6f4kBz1LEF3WDvTe,2020-03-31,5,Neon Nativez,0XO3TAJW7HsdayTYqhYN9X,311771,Solstice,0,14,5vBQVrXnfkp7czAj3Y2pnI,0.349,0.524,5,-9.94,0,0.0502,2.69e-05,0.706,0.111,0.263,77.678,4,Native American Contemporary,United States
5Muc1XL39s90NZAKvyOiC1,Me vas a Extrañar,6Ta9lXiBj3jfE37AWRteTt,2017-11-09,1,Julian Oro Duro,5mmCExgqybS3rG2mjXAYIa,302942,Me vas a Extrañar,0,35,5Muc1XL39s90NZAKvyOiC1,0.594,0.752,8,-8.776,1,0.272,5.36e-06,0.365,0.276,0.589,171.807,4,Merengue,Dominican Republic
13i6K31p0UAY7dYq2s8Fmb,The Highland Way,1eHZHnBWM8ooegMti8WpWM,2010-07-26,11,Skiltron,4ijzdQPQtKqKGXx762wQJN,297665,Bagpipes of War,0,38,13i6K31p0UAY7dYq2s8Fmb,0.403,0.946,8,-3.943,1,0.0467,0.0719,2.47e-05,0.0702,0.0973,147.971,4,"Celtic Metal,,Folk Metal,Folk Metal Latinoamericano,Viking Metal",United Kingdom
2QbgMYeApEUx804hVAjTRd,"The Best of Tamaris, Vol. 1",3l48DwWUscLjdS3icIIuBP,1988-06-16,12,Lutumba Simaro,65nkNi3LN1WeXn4Q9eyS95,440306,Pablo,0,10,2QbgMYeApEUx804hVAjTRd,0.647,0.716,4,-13.133,1,0.105,0.00663,0.00277,0.154,0.939,167.596,4,Soukous,Congo
0VHPLEmOjoIeekJD11aSsL,Microgramas,6d8XhSYy0q6XBEcADUBqVh,2018-11-19,9,Eduardo Briganty,2r2nYEy7iOAhO79mQMntKZ,269406,Duermevela,0,0,0VHPLEmOjoIeekJD11aSsL,0.139,0.379,11,-13.833,0,0.0359,0.927,0.996,0.104,0.0391,144.691,3,Indie Canario,Spain
7JEiX3Mq1kUfrHlexGJH20,DRM1 Series EP,5TtyIDv2ddQOMf0oyIkmTr,2014-01-15,4,Felix Lorusso,5OB9ve7rQBR1W0k0dwluSh,525600,MK3.2 - Memnok Remix,0,1,7JEiX3Mq1kUfrHlexGJH20,0.53,0.686,8,-12.573,0,0.0361,0.917,0.00564,0.253,0.199,124.988,4,Hamburg Electronic,Germany
1KKFrs4CkKQvqP1DWHwJ9y,Playlist: The Very Best of Rick Derringer,2yOnfiWv9cURADejGnVGNZ,2014-05-27,14,Rick Derringer,1FX4aA0cUcWndv39j1YoTm,201546,Real American,0,43,1KKFrs4CkKQvqP1DWHwJ9y,0.62,0.858,7,-9.891,1,0.0433,8.74e-05,0.084,0.691,0.723,124.938,4,"Blues Rock,Southern Rock",United States
0BpSpSsxlV4lUDZrtfScer,2019,5xst7Kmlz1GexRj2xVWbNl,2019-09-06,12,Vali Vijelie,36Pv4nrbKXaEZHJinKrGDx,238524,Mare Petrecere,0,36,0BpSpSsxlV4lUDZrtfScer,0.823,0.956,11,-3.696,0,0.0556,0.0,0.15,0.0306,0.971,140.002,4,Manele,Romania
52JmAYum6mt80krMP4gzvW,หมอลำซิ่งคู่เอก พันล้าน 3,6ZYMrP1pR93F1Ngo50nw5w,2002,12,Baanyen Raggan,3jFtNyLXBfs81W7v3VYmE9,236277,อีสาวหย่าวซิ่ง,0,6,52JmAYum6mt80krMP4gzvW,0.854,0.59,2,-10.742,1,0.0349,3.06e-05,0.481,0.322,0.961,119.87,4,Molam,Thailand
1pWkiryf0F3N137DWK5SQr,Estudiantina Perú,42o4MPvV8uOwHYegoX3wi0,2015-05-29,19,Estudiantina Perú,5etoNGyzurcPYsyeLgVnDC,203306,Caminito de Huancayo,0,30,1pWkiryf0F3N137DWK5SQr,0.564,0.678,10,-4.385,1,0.0575,2.11e-05,0.645,0.0831,0.893,83.822,4,"Folklore Peruano,Huayno",Peru
4mq566F6j5P5PCc6J0AbbA,"Liquidation, Vol. 1",6Iqw38yQP0qg8JnfhaAHEv,2013-09-02,31,Sovex,0EcSVIVOPaeRVMFIvWryr2,267906,Nothing Ever Changes,0,2,4mq566F6j5P5PCc6J0AbbA,0.441,0.76,0,-7.709,1,0.04,0.786,0.000285,0.0634,0.0697,107.886,5,Deep Liquid Bass,
7hvsr4HbC8Kw1oM1MifQhz,Ki ta Timi Maan Parchau,0ikWuTbzHk1ejuLCo0aDmO,2001-01-01,14,Ananda Karki,09movhZ9pXBtNLnRwQFvoh,274386,Yee Hallaharu Hun,0,7,7hvsr4HbC8Kw1oM1MifQhz,0.413,0.496,5,-10.982,0,0.0359,0.0,0.817,0.424,0.657,126.692,4,Classic Nepali Pop,Nepal
